venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor,eventbrite
Netherlands eScience Center,online,NA,NA,NA,"January 25 - 27, 2022",9:00 - 13:00 CET,2022-01-25T00:00:00Z,2022-01-25T00:00:00Z,"Sven van der Burg, Djura Smits","Cunliang Geng, Robin Richardson",ds,ds-dl-intro,Introduction to Deep Learning,2022-01-25-ds-dl-intro,NA,NA
